label,co2(ppm),methane(ppb),nitrous_oxide(ppvb),primary_energy_consumption (trillion BTUs),population
0,7,1,0,44,17521
0,7.7,1,0,47.1,17505
0,7.7,1,0,48.6,17519
1,291.3,430,168,2178.1,3119436
1,328.8,433,172,2324.9,3202083
1,374.2,435,172,2745.8,3286525
1,389.1,440,169,2987.2,3372298
1,520,415,166,3026.2,3458829
1,480.1,387,155,3076.3,3545524
1,468.6,386,178,3105.4,3632361
1,491.6,392,184,3486.9,3718952
1,523.4,407,189,3577.2,3803893
1,543.8,404,169,4107.9,3885428
1,539.4,406,159,4257.5,3962369
1,566.7,399,149,4334.2,4034074
1,624.5,392,147,4512,4100921
1,658.3,388,161,4603.8,4164053
1,684.2,382,149,4746.9,4225156
1,672.3,394,156,4933.8,4285504
1,700.7,392,158,5148.7,4345421
1,796.1,415,169,5440.7,4404626
1,799,430,176,5511,4463123
1,774.8,438,156,5360.7,4520739
1,749.3,443,168,5448.1,4577371
1,731.1,455,189,5477,4633086
1,726,451,185,5528.6,4688003
1,763.2,459,187,5563.7,4742111
1,774.8,460,178,5676.1,4795390
1,740.6,467,186,5921.2,4847805
1,792.3,484,199,6119.4,4899336
1,831.2,488,193,6355.6,4949955
1,822.2,483,196,6496.7,4999443
1,478.2,405,262,2270.6,11924873
1,430.9,924,305,1919.8,12362404
1,384.4,1441,347,1864.1,12812428
1,509.3,1943,393,2095.7,13271638
1,413.3,2467,437,2162.1,13735438
1,611.5,2441,421,2359,14199759
1,733.5,2383,381,2744.2,14665125
1,701.3,2369,380,2801.1,15130674
1,658.4,2365,371,2827.5,15589407
1,594,2329,340,3654.7,16032573
1,646.3,2291,322,3675.9,16454660
1,739.8,2141,332,3641.8,16853027
1,695.8,2031,362,3539.8,17231539
1,513.3,1887,349,3191.3,17599613
1,733.5,1682,288,3445.3,17970493
1,749.7,1622,356,3824.3,18354513
1,681.1,1468,333,3269.4,18754914
1,653.7,1337,350,3498.3,19171250
1,659.2,1173,317,3845.8,19605568
1,551.4,1025,306,3741.7,20059147
1,606.4,879,304,3825.4,20532944
1,634.2,755,316,3559.7,21028652
1,833.9,631,322,4339,21547188
1,952.6,657,342,4803.8,22087506
1,973.9,617,302,5074.6,22647672
1,940.5,629,310,5053.7,23226148
0,1179.8,693,371,5736.9,23822726
0,1186,655,309,5732,24437475
0,1025.2,656,303,5717.8,25069226
0,2297.8,412,301,9977.1,4776370
0,1698.6,400,270,8375.5,4760003
0,1637.1,373,282,7974.1,4732866
0,1680.8,368,236,8318.3,4697537
0,1605.3,354,239,8388.7,4657800
0,1681.6,346,231,8681.7,4616763
0,1734.4,340,234,9283.2,4574888
0,1855.7,338,270,9231.1,4532405
0,1901.2,338,218,9763.9,4491906
0,2002.3,338,233,10077.8,4456446
0,1966.1,331,250,9539.3,4428075
0,2078.3,338,231,10023.9,4408073
0,2188.8,340,245,10058.6,4395802
0,2321.4,351,235,10536.1,4388909
0,2289.2,365,273,10920.8,4383877
0,2334.6,363,252,10805.7,4378066
0,2355.4,374,295,10680,4370782
0,2486.6,378,312,10764.1,4362427
0,2359.9,375,346,10686.4,4352639
0,2180.9,381,227,10522.8,4341261
0,2101.9,379,254,10668.5,4328163
0,2065.2,380,266,9354.5,4313098
0,1908.9,373,235,8667.8,4295869
0,1843.6,363,174,9448,4276593
0,1768.2,363,171,9430.1,4255518
0,1781.7,372,186,8966.3,4232874
0,1808.3,374,163,9315.3,4208611
0,1871.8,376,176,9335.7,4182846
0,1769.8,382,179,9622.7,4156407
0,2964.8,1266,637,14570.3,10596986
0,2717,1230,586,13558.1,10673534
0,2059.3,1216,540,12064.1,10736386
0,1982.3,1120,459,11790.4,10789312
0,2138.2,1151,408,11918.8,10838461
0,2283.5,1183,407,12151.3,10888246
0,2333.3,1298,406,12530.5,10939285
0,2480.9,1293,416,13790.1,10989730
0,2429.4,1297,405,13118.3,11038706
0,2446.7,1265,382,11350.2,11084673
0,2577.5,1263,377,10977,11126423
0,2521.6,1242,391,10109,11164676
0,2552.4,1257,364,10230,11199664
0,2594.3,1277,341,10383.8,11229185
0,2522.1,1245,352,10513.6,11250369
0,2444.2,1194,333,10345.5,11261586
0,2469.3,1222,348,10083.6,11261241
0,2424,1229,354,10184.2,11251117
0,2810.8,1256,359,11649.9,11236975
0,2839.6,1322,351,11737.3,11226711
0,3420,1307,353,13337.3,11225833
0,2943.1,1340,376,11980.1,11236671
0,2974.2,1334,366,13035.1,11257112
0,2802.4,1337,378,12502,11282722
0,2744.2,1329,395,12735.7,11306909
0,2931.1,1281,387,12764.9,11324777
0,2817.8,1298,374,9953.2,11335108
0,2520.8,1261,372,10604.3,11339255
0,2260.9,1270,362,11120.2,11338146
1,465.2,53,32,1927.5,766616
1,514.1,54,33,1951.2,783121
1,551.6,55,37,2279.7,800610
1,575.9,56,37,2369,818750
1,600.1,58,37,2373.2,837104
1,587.2,59,37,2523.1,855391
1,622.2,60,39,2560.5,873426
1,631,61,37,2585.2,891190
1,660.7,62,38,2744.7,908710
1,687.4,62,38,2888.1,926049
1,712,64,37,3026.1,943288
1,699.4,66,39,3061,960274
1,718.4,68,41,3018.6,976968
1,757.4,67,41,3208.8,993562
1,780.1,67,40,3122.8,1010410
1,795.5,67,37,3499.3,1027656
1,818.3,67,38,3441.2,1045508
1,850.2,67,38,3498.5,1063708
1,871.4,68,37,3584.8,1081568
1,846.9,68,39,3498.7,1098089
1,810,69,40,3402.9,1112617
1,778.6,69,39,3367.3,1124837
1,726.2,69,39,3154,1135046
1,658.1,69,35,2820.2,1143866
1,695,70,34,2821.8,1152297
1,697,70,36,2909.4,1160987
1,737.3,72,37,3164.1,1170189
1,752.3,73,37,3249.8,1179685
0,16420.3,2391,815,54578.4,10340877
0,14889.2,2239,623,49671.9,10346458
0,14461.7,2088,604,48199.6,10353021
0,13863.4,1988,547,47803,10358694
0,13237,1868,565,46531.2,10360964
0,13160.1,1814,568,48495.7,10358190
0,13495.5,1796,587,50168,10350302
0,13072.5,1756,562,48106.4,10338346
0,12530.9,1681,556,46698.9,10323244
0,11661.4,1589,531,44762.5,10306404
0,12712.7,1502,551,47313.8,10289374
0,12702.4,1475,586,48378.1,10271019
0,12394,1419,489,48495.7,10252264
0,12741.3,1410,498,51255.9,10239131
0,12816.9,1368,520,52523.2,10239444
0,12567.9,1405,513,51719.3,10258165
0,12649.3,1428,500,52701.9,10298609
0,12830.7,1383,503,52114.2,10357535
0,12299.5,1392,494,51094.2,10425267
0,11523.9,1358,470,48978.5,10488155
0,11760.3,1378,456,51014.3,10536514
0,11516.8,1375,472,49829.8,10566512
0,11128.9,1359,514,49520.4,10581302
0,10652.6,1279,499,48533.1,10586529
0,10409.5,1272,511,47449.9,10591104
0,10486.5,1273,557,46531.4,10601390
0,10668.5,1244,560,45902.1,10618868
0,10761.3,1243,528,47891.5,10641032
0,10613.2,1243,517,47746.1,10665679
1,424.9,3842,2552,3118.6,34612023
1,313.3,3881,2546,2894.4,35908240
1,280.8,3940,2551,3192.8,37333917
1,266.2,3982,2550,3071.1,38815835
0,169.8,4028,2551,2688.6,40252973
1,210.4,4037,2545,2941.1,41576239
1,231.1,4335,1794,3008.9,42757239
0,187.5,4812,1941,2707.2,43827191
0,165.6,4916,2013,2552.4,44849968
0,131.7,4386,1763,2772.5,45919615
0,89.3,4166,1676,2133,47105830
0,77,3149,1847,2097.6,48428534
0,85,3745,2464,2156,49871670
0,103.7,4073,2783,2243.7,51425583
0,114.9,4238,2938,2543,53068869
0,144.5,4252,2927,2759.2,54785894
0,155.2,4393,3025,2911.3,56578046
0,169.7,4082,2630,2999.7,58453687
0,181.1,4307,2819,2838.8,60411195
0,169.4,4331,2787,2777.5,62448572
0,196.2,4474,2888,3071.9,64563853
1,244,4518,2853,3324.3,66755151
1,235.6,4534,2758,3276,69020749
1,353.8,4719,2864,3958.4,71358804
1,463.1,4728,2781,4741.2,73767445
1,279.3,4981,2972,3658.1,76244532
1,201.4,5033,2972,3373.9,78789130
1,247.4,5087,2973,3664.2,81398765
1,278,4896,2704,3877,84068092
0,5357.3,886,719,20176,5141117
0,6418.9,898,705,23256.9,5154906
0,5838,897,659,21775.2,5171654
0,6062.6,911,662,23081.2,5190745
0,6468.9,896,651,24760.9,5211334
0,6160.2,903,654,24313.5,5232709
0,7485.2,907,648,28932.1,5254857
0,6545.1,896,649,26224.3,5277713
0,6121.9,895,632,25273.4,5300380
0,5863.5,874,637,24495.4,5321771
0,5429.2,865,637,23521.5,5341192
0,5587.9,889,619,23579.1,5358059
0,5553.8,864,601,23504.1,5372798
0,6062.6,855,613,25308.5,5386968
0,5507.6,832,542,23908.5,5402754
0,5150.6,814,531,23059.8,5421701
0,5942.9,802,523,25418.4,5444293
0,5465.6,803,520,24082.2,5469920
0,5122,780,522,23168,5497731
0,4881.6,757,492,21778.2,5526389
0,4917.1,778,484,22866.2,5554849
0,4421.5,762,481,21570.6,5582980
0,3984,747,485,19943.4,5610909
0,4174.6,734,476,20833.3,5638152
0,3754.3,721,494,20126.1,5664199
0,3520.4,718,510,19415.3,5688695
0,3701.1,717,508,19585.9,5711346
0,3474.3,709,508,19582.8,5732277
0,3467.2,714,474,19368.7,5752131
0,27.5,46,20,688.2,590393
0,28.6,47,20,688.2,606843
0,30,47,20,696.8,615050
0,30,48,21,701.1,618504
0,29.3,50,22,720.1,622364
0,31.1,54,23,713.4,630385
0,29.3,56,24,715.4,643649
0,33,58,24,720.1,660858
0,38.5,59,25,720.1,680465
0,38.5,62,26,720.1,699973
0,36.6,63,26,353.4,717577
0,36.6,64,26,352.1,733019
0,39.9,64,26,353.1,746947
0,42.1,64,26,366.3,759639
0,40.7,65,26,356.2,771599
0,41.4,66,26,336.9,783248
0,41,65,26,314.8,794554
0,46.2,66,26,327.7,805456
0,49.8,66,26,366.4,816361
0,45.8,66,26,318.2,827820
0,51.7,66,26,362.4,840194
0,47.3,67,26,273.7,853671
0,48.7,67,26,361.2,868136
0,55.7,67,26,372.8,883296
0,38.8,68,27,379.3,898707
0,44.7,68,27,333.5,913998
0,40,68,27,304,929117
0,40.3,68,27,265,944100
0,38.9,69,27,278.7,958923
0,5.9,10,3,26.3,70422
0,5.9,10,3,26.3,70377
0,5.9,10,3,26.3,70546
0,6.2,10,3,26.2,70818
0,6.6,10,3,33.4,71044
0,8.1,9,3,41.5,71105
0,7.3,8,2,41.6,70933
0,8.1,7,2,41.8,70592
0,7.7,6,3,43.9,70183
0,8.1,5,3,45.4,69828
0,10.3,4,3,52.9,69650
0,11,4,3,56.7,69671
0,10.3,4,2,53.4,69840
0,11.7,4,2,59.6,70102
0,14.3,4,2,70.6,70387
0,14.3,4,2,67.6,70580
0,14.3,4,2,67.4,70718
0,18.3,4,2,81.5,70797
0,16.5,4,2,73.4,70829
0,16.1,4,2,74.5,70848
0,17.2,4,2,77.9,70877
0,15.4,4,2,78.9,70912
0,16.5,4,2,75.9,70954
0,16.9,4,2,75.9,71019
0,17.6,4,2,78.3,71091
0,17.6,4,2,81.3,71175
0,18,4,2,85,71307
0,16.1,5,2,79.4,71460
0,16.1,5,2,81.9,71626
1,893.6,612,192,4065.9,7133491
1,953.8,676,206,3930.1,7270413
0,1041.8,690,202,4202.7,7408339
0,1120.9,751,204,3941.1,7546467
0,1179.6,783,209,4287.4,7683707
0,1510.7,761,212,4627.9,7819239
0,1648.4,752,221,5029.6,7952766
0,1726.6,733,228,5319.7,8084407
0,1778.8,712,226,5506.6,8214427
0,1782.1,669,213,6254.2,8343288
0,1899.2,653,214,8610,8471317
0,1914.5,683,227,8369.2,8598599
0,2094.9,703,253,8839.3,8724974
0,2134.5,695,242,8110.5,8850317
0,1733.3,745,262,7559.6,8974444
0,1794.1,728,265,8288.6,9097262
0,1911.2,735,277,8278.9,9218681
0,1999.3,805,296,8513.2,9338856
0,2033.2,826,292,8461.9,9458079
0,1978.1,855,299,8361,9576736
0,2055.3,870,311,8780,9695117
0,2131.8,877,307,8639.8,9813219
0,2125.5,878,297,9589.8,9930916
0,2126.7,884,300,9143.5,10048226
0,2180.1,888,302,8778.8,10165182
0,2349.5,890,316,9734.3,10281675
0,2464.5,898,321,10354,10397738
0,2401.7,910,328,10212.2,10513111
0,2569.8,920,339,11290.6,10627147
0,1645.8,1459,361,8008.5,10230931
0,1615.7,1475,374,8852.3,10472476
0,2196,1580,390,8808.3,10716131
0,2408.9,1649,403,9118.9,10961460
0,1354,1709,415,9914.2,11207999
0,2268.6,1738,422,9388.9,11455205
0,2402.5,1781,446,10677.2,11703169
0,1820.6,1842,482,11904.4,11951457
0,2231.3,1767,463,11966.9,12198449
0,2136.4,1801,431,10893.3,12442109
0,2056.2,1682,405,10274.9,12681123
0,2294,1791,529,10420.3,12914660
0,2475.3,1859,478,10275.6,13143465
0,2674.7,1886,471,10446.4,13369678
0,2878.6,1975,492,11273.9,13596390
0,2997,1973,471,11945.4,13825839
0,2889.5,2012,480,12631.8,14059379
0,3368.6,2000,453,13256.1,14296554
0,2957.3,2018,492,14095.7,14535740
0,3250.3,2105,516,13805.1,14774412
0,3482.6,2136,539,15348.7,15011114
0,3739.8,2137,545,16250.6,15243885
0,3715.4,2155,532,17158.6,15474099
0,3936.2,2174,525,17734.2,15707473
0,4320.7,2084,516,18626.9,15951832
0,4075.9,2037,468,18546.7,16212022
0,3950.4,2051,477,18439.5,16491116
0,3927.6,2069,482,19091.6,16785356
0,3791.9,2035,496,20172.9,17084359
0,7521.8,2498,1551,38954,56134478
0,7729.6,2765,1606,39465.6,57424552
0,7994,3013,1591,39087,58666812
0,9227.8,3235,1657,39110.4,59880656
0,8455.6,3455,1559,41130.5,61095804
0,9489,3665,1717,43581.5,62334025
0,9356.9,3887,1751,45921.9,63601632
0,10751.3,4153,1712,47839.1,64892269
0,12146.6,4259,1761,49813.8,66200259
0,12449.6,4598,1768,53447.8,67515591
0,14035,4839,1842,56597.8,68831561
0,12429.4,4826,1871,59071.6,70152662
0,12578.2,4965,1941,60573.2,71485044
0,14646.3,4997,1982,64431.3,72826102
0,14914.3,5050,2098,65198.5,74172073
0,16504.4,5070,2080,69874,75523576
0,17601.9,5215,2127,72949.8,76873670
0,18590.7,5370,2155,77404.7,78232124
0,19476.4,5475,2258,81694.1,79636081
0,20317,5360,2325,85726.4,81134789
0,20084.1,5353,2364,90059.2,82761244
0,21302.7,5507,2365,91749.3,84529251
0,20871.8,5600,2263,96386.7,86422240
0,20694.9,5567,2211,95784.4,88404652
0,22166.8,5588,2164,95609.9,90424668
0,21916.7,5557,2163,97703.5,92442549
0,23412.3,5631,2213,102629,94447071
0,25060.5,5605,2205,105517.1,96442590
0,22772.1,5687,2232,107044.1,98423602
1,247.5,349,129,1571.8,5270074
1,315.5,360,134,1553.5,5342190
1,331.7,369,138,1758.1,5416327
1,397.6,367,136,1821.8,5490478
1,451.3,382,135,1994.5,5561916
1,499.8,367,125,2483.7,5628602
1,441.4,396,143,2540.5,5689943
1,541.6,384,144,2521.6,5746288
1,573.1,373,129,2874.8,5797764
1,558.8,390,134,3036.5,5844834
1,567.1,382,125,2940.3,5887930
1,585.7,411,132,3053.1,5927001
1,607,429,127,3127.2,5962139
1,643.5,424,126,3336.6,5994075
1,625.4,430,134,3327.6,6023801
1,629.8,435,147,3442.7,6052124
1,671.8,445,141,3638.7,6079395
1,684.6,456,152,3793.9,6105810
1,640.5,462,160,3723.4,6131767
1,631.2,454,150,3589.6,6157678
1,631.9,441,151,3719.1,6183877
1,649.9,411,147,3718.7,6210567
1,647.2,428,144,3746.8,6237922
1,609.4,396,132,3657.6,6266076
1,615.1,418,124,3735.3,6295124
1,667.5,417,129,3864.5,6325121
1,664.6,403,122,3895.6,6356137
1,601.6,399,126,3863.1,6388124
1,637.1,399,121,4165.4,6420740
0,6.2,12,2,50.9,419188
0,6.6,17,2,50.9,432844
0,6.6,22,2,51,447269
0,7,27,2,50.9,462637
0,7.7,32,2,50.9,479099
0,8.4,37,2,50.9,496768
0,12.8,187,2,51,515844
0,30.4,337,2,57.4,536459
0,26.4,487,2,79.1,558496
0,40.7,637,2,79.1,581765
0,61.6,787,2,321.9,606180
1,296.4,977,2,181.5,631662
1,778.2,1166,3,2823.1,658388
1,796.2,1356,3,3059.7,686670
1,996.2,1545,3,619.7,716949
1,803.9,1734,3,2280.2,749527
1,710.8,1710,3,2781.5,784494
1,558.4,1685,3,3074.7,821686
1,611.9,1660,3,3027.9,860839
1,540.8,1636,3,3208.2,901589
1,680.4,1611,4,3081.4,943640
1,946.4,1564,4,3312.8,986861
1,917.5,1516,4,3221.6,1031191
0,1157.8,1469,4,3323.9,1076412
0,1117.9,1422,4,3128.9,1122273
0,1083.4,1375,4,2820.1,1168575
0,1138.8,1324,4,2785.4,1215181
0,1228.5,1273,4,2737.3,1262008
0,1121.2,1223,4,2483.1,1308966
0,74.4,248,286,388.4,2218436
0,82.3,255,333,444.9,2204227
0,89.8,284,346,454.8,2196467
0,80.8,321,361,459.7,2195192
0,58.6,337,367,488.2,2206439
0,61.5,348,368,506.7,2237412
0,60.4,354,371,259.9,2292413
0,62.6,331,344,284.7,2374721
0,60.1,326,329,259.6,2481059
0,71,333,321,311.2,2600972
0,76.9,335,311,338.9,2719809
0,76.9,337,304,339.1,2826653
0,54.9,326,309,233.2,2918209
0,56.3,345,332,239.5,2996540
0,40.9,346,342,171.1,3062782
0,49.7,346,354,206.8,3119920
0,49.7,336,361,206.1,3170437
0,55.6,351,350,209.9,3213969
0,60.5,355,332,223.1,3250104
0,62.1,359,315,227.5,3281453
0,63.1,361,297,237.6,3311444
0,63.4,364,280,235.6,3342818
0,64.5,369,284,239.8,3376558
0,70.4,370,286,265.7,3412894
0,80.5,373,290,304.5,3452797
0,3765,227,187,12035.7,1565246
0,3382.3,225,176,10866.3,1548220
0,2435.5,228,153,7857.5,1520811
0,1940.4,205,139,6210.2,1488060
0,2003.6,175,125,6245.9,1457090
0,1821.3,171,120,5829.9,1433026
0,1913.4,164,116,6166.8,1417741
0,1864.5,160,115,6081.3,1409678
0,1691.7,154,118,5699.6,1406350
0,1591.2,150,116,5269.7,1403784
0,1548.5,144,118,5397.6,1399111
0,1586.6,142,117,5617.4,1391739
0,1534.9,142,117,5592.4,1382737
0,1723.5,137,118,6081.8,1372904
0,1736.8,138,121,6313.2,1363570
0,1715.6,132,119,6231.1,1355650
0,1650.2,130,119,6132.9,1349373
0,2002.2,128,123,6950.4,1344295
0,1787.5,126,129,6642.1,1340067
0,1448.9,123,124,5901.6,1336140
0,1899.5,124,126,7132.8,1332103
0,1909.1,118,128,7357.3,1327701
0,1784.6,118,131,7465.6,1323163
0,1973.8,115,132,7719.2,1319068
0,1888.5,113,137,7525.7,1316273
0,1585.9,112,139,7029.1,1315330
0,1756.7,107,133,7070.9,1316507
0,1878.8,106,136,7826.9,1319389
0,1794.5,105,135,8086.9,1322913
0,96,131,47,344.9,822423
0,87.2,135,49,352.8,845267
0,83.2,139,50,345.5,866995
0,71.1,128,44,344.3,887706
0,107.7,131,45,445.8,907622
0,106.3,135,46,436.5,926836
0,78.8,143,48,417.3,945506
0,114.3,143,46,428.9,963416
0,116.1,149,48,531,979922
0,123.8,147,45,541.2,994105
0,120.9,148,43,626.9,1005432
0,109.6,139,39,632.3,1013608
0,108.1,143,40,651.5,1019054
0,100.4,150,43,599.2,1022796
0,100,151,43,582.2,1026287
0,101.5,153,44,603.2,1030575
0,101.5,146,40,595.3,1036095
0,104.1,154,51,626,1042651
0,102.2,148,47,623.7,1049948
0,105.9,141,42,603.9,1057462
0,99.7,144,47,576.4,1064841
0,100.8,145,46,578.1,1072029
0,116.9,146,46,584.4,1079285
0,140,147,46,546.5,1086843
0,76.9,148,46,583.6,1095022
0,86.8,147,44,591.2,1104038
0,105.5,148,43,607.5,1113994
0,98.6,150,44,622.2,1124808
0,103.3,151,44,672.6,1136274
1,298.7,4148,2400,1547.6,47887864
1,295.8,4304,2419,1341.8,49609976
1,293.7,4536,2522,1805.1,51423591
1,299.4,4275,2288,1727.1,53295556
1,219.7,4442,2329,1293.7,55180993
1,250.6,4579,2373,1387.9,57047906
1,279.4,4817,2474,1165.3,58883531
1,298,5180,2584,1174.3,60697443
1,314.7,5596,2811,1527.3,62507724
1,309.4,5746,2835,1811.3,64343008
1,346.3,5573,2691,1930.5,66224808
1,426.5,5617,2749,2101.9,68159422
1,443.2,6195,3122,2159.5,70142090
1,487,6115,3024,2335.7,72170581
1,515.9,6218,3123,2497.4,74239508
1,495.6,6458,3279,2867.8,76346310
1,531.8,6790,3438,3147.1,78489205
1,584,7394,3813,3483.6,80674343
1,641.8,7674,3915,3646.9,82916236
1,645.3,7946,4077,3770.7,85233923
1,633.7,8294,4293,4178.7,87639962
1,740.2,8367,4277,4721.7,90139928
1,810.9,8784,4527,5259.7,92726982
1,978.1,9157,4621,6141.9,95385793
0,1201.7,9562,4822,6958.6,98094264
0,1269.4,9895,4966,7331.6,100835453
0,1434.7,10125,5135,8499.7,103603461
0,1523.8,10312,5238,8602.8,106399926
0,1614.9,10346,5254,9023.8,109224410
0,80.5,75,35,542.8,728575
0,66.2,77,34,474.4,735398
0,74.1,78,34,490.4,744470
0,74.3,83,37,515.8,754962
0,73.8,86,38,530.2,765607
0,75.5,89,40,570.3,775428
0,81.4,89,40,584.1,784389
0,78.3,90,41,582.3,792736
0,76.2,89,40,565.3,800148
0,77.5,86,37,613.9,806302
0,83.3,87,35,775,811011
0,104.6,88,37,805.6,813923
0,88,85,38,682.3,815257
0,103.7,85,35,748.2,816078
0,134.1,86,38,991,817864
0,108.2,86,37,848.3,821606
0,120.3,85,35,929.5,827869
0,114,85,35,896.2,836185
0,87.9,84,37,707.6,845356
0,77.8,84,35,613.3,853636
0,120.2,82,34,829.8,859816
0,106.8,87,34,643.6,863451
0,104.2,92,35,649.1,865065
0,109.9,97,35,685.4,865602
0,124.4,103,35,722.1,866447
0,129.4,62,18,753.9,868632
0,126,63,17,744.7,872406
0,136.2,66,18,806.5,877460
0,135.2,67,17,849.7,883490
0,5696.8,834,645,31765.1,4996220
0,5523,825,588,32478.4,5019134
0,5428.4,818,571,32339.8,5044928
0,5634.8,815,581,32604.5,5071782
0,6171.1,805,598,34271,5097090
0,5814,782,596,32612.8,5119012
0,6405.7,770,597,34215.8,5136984
0,6271.9,757,600,34534.3,5151740
0,5937,730,584,35665.2,5164236
0,5889.2,710,584,35040.2,5175921
0,5703.8,676,588,35197.3,5187953
0,6253.6,657,580,36000.7,5200475
0,6506,629,598,36193.6,5213368
0,7265.8,603,598,38794.2,5227106
0,6896.1,578,612,38463.8,5242175
0,5704.7,549,633,34911.2,5258933
0,6838.9,554,598,37501.4,5277490
0,6676.5,536,617,37363.5,5297741
0,5861.7,523,649,35902.6,5319452
0,5593.7,512,537,33355,5342266
0,6410.3,515,504,36187.9,5365784
0,5666.7,499,457,33814.1,5390036
0,5122.9,494,458,32863.6,5414769
0,5172.8,481,465,33051.4,5438984
0,4764.5,467,470,31867.3,5461410
0,4412.6,460,468,31653.3,5481128
0,4722.9,447,465,32211.8,5497714
0,4465.2,434,465,31496.5,5511372
0,4584.9,424,467,32131,5522585
0,39299.8,7745,6116,262864.5,56666861
0,41713.4,7738,6160,279417.5,56913580
0,40697.9,7664,5951,281537.9,57147213
0,38766.7,7680,5988,281492.6,57370375
0,38102.6,7671,6075,277765,57587122
0,38597.5,7702,6182,284436.9,57801887
0,40240.3,7618,6447,295142.4,58012055
0,39524.5,7458,6402,291124.5,58220657
0,41390.6,7458,5706,297952,58444245
0,41154.4,7429,5150,303047.2,58704381
0,40590.1,7538,4927,306936.9,59015092
0,41053.3,7514,5016,310574,59384126
0,40601,7303,4783,307503,59803434
0,41194.6,7155,4778,310715.4,60251591
0,41314.9,7021,4528,313253.2,60697977
0,41551.8,6898,4401,311523.3,61120128
0,40576.1,6797,4315,308917,61508924
0,39542.8,6790,4403,303440.1,61869229
0,38799.2,6775,4211,304269.9,62209207
0,36863.1,6637,3967,287323.8,62542883
0,37657.6,6600,3863,295850.4,62879535
0,35373.5,6399,3667,284351.3,63222229
0,35593.2,6314,3727,284263.1,63564224
0,35753.7,6273,3832,287049.5,63893521
0,32588.6,6186,3831,274826.8,64193550
0,32991,6105,3891,276493.6,64453194
0,33357.9,5994,3755,271811.1,64667590
0,33699.6,5916,3851,269864.6,64842513
0,32237.2,5834,3803,274510.9,64990512
1,448.5,212,122,1264.4,949493
1,452.2,206,122,1299.9,975785
1,491.7,201,122,1335.5,1002573
1,497.5,195,122,1264.9,1029769
1,437.5,189,121,1298.4,1057252
1,460.6,175,106,1216.5,1084951
1,475.4,156,86,1268.3,1112944
1,477.5,139,73,1331.1,1141332
1,495.6,123,59,1300,1170061
1,478.8,107,45,1501.2,1199058
1,466.9,89,30,1147.7,1228359
1,477.2,88,29,1238.5,1258008
1,454.4,91,33,1238.8,1288310
1,461.4,95,35,1205,1319946
1,465.8,103,44,1228,1353788
1,485.9,99,38,1314.7,1390550
1,414.3,103,42,1348.5,1430144
1,409,103,41,1340,1472565
1,416.3,109,46,1367.6,1518538
1,423.3,103,39,1353,1568925
1,478.3,106,41,1576.7,1624146
1,493,112,46,1613.7,1684629
1,503.4,110,44,2022.1,1749677
1,526.9,113,47,2043,1817070
1,531.7,109,41,2133.2,1883801
1,526.9,112,45,2050.5,1947690
1,544.1,115,47,2032.1,2007882
1,459.8,118,51,1986.7,2064812
1,475.9,114,45,1748.6,2119275
0,19.8,409,35,78.8,955595
0,19.8,423,37,78.4,992671
0,19.8,434,37,78.6,1027476
0,20.9,446,37,84.6,1060861
0,20.9,399,37,97.5,1094219
0,21.6,352,37,90.2,1128577
0,22,299,36,90.5,1164091
0,22.4,248,36,90.2,1200522
0,24.2,198,37,96.3,1238124
0,27.5,166,41,96.3,1277118
0,27.5,112,41,126.6,1317708
0,30,85,30,137.9,1360070
0,30,84,29,137.3,1404263
0,30,92,33,137.3,1449925
0,32.2,99,35,144.9,1496524
0,32.6,102,36,146.4,1543745
0,35.2,108,39,159.1,1591444
0,35.2,111,39,165,1639846
0,36.6,125,39,171.4,1689288
0,38.1,155,41,184.2,1740277
0,43.2,166,42,200.9,1793199
0,44.7,137,39,211.2,1848142
0,45.4,149,35,205.9,1905020
0,43.2,156,37,204.9,1963708
0,51.3,161,38,226.5,2024037
0,52.4,162,39,231.8,2085860
0,53.1,164,39,233.7,2149134
0,53.5,166,39,237.7,2213900
0,54.2,170,40,239.3,2280092
0,1527.7,1178,198,9420.2,5303925
1,991.6,981,166,5814.3,5208954
1,606.8,839,139,4481.6,5097126
1,229,729,129,4425.6,4976252
1,405.4,736,139,4653.3,4846627
1,442.6,738,149,4793.4,4709596
1,493.9,735,155,4853.6,4575396
1,431.1,738,169,4708.4,4456652
1,450,740,177,4019.4,4362184
1,373.2,641,156,3713.3,4296981
1,335.2,641,156,4376.4,4258573
1,373.5,677,153,3895.2,4238930
1,427.6,649,168,4022.9,4225811
1,501.8,608,185,4576.5,4210158
1,609.7,602,181,4137.3,4189721
1,636.5,588,175,5174.6,4166859
1,530.9,581,173,5176.5,4142648
1,613.6,573,176,5263.4,4119490
1,620.8,572,179,5674.5,4099095
1,780.5,567,202,5281.9,4081012
1,825.2,574,217,5469.5,4064097
1,800.9,571,234,6159.1,4048701
1,893.4,570,230,6432.9,4035310
1,974.7,542,219,6821.3,4024180
0,1006.6,538,221,7210.1,4015457
0,1018,531,211,7168.8,4008723
0,1010.5,521,209,7312,4002946
0,105247.7,13162,6585,417981.7,79053984
0,101422.5,12700,6446,407824.2,79490831
0,96589.3,11925,6437,399580.9,79963166
0,95613.2,11858,6123,397808.4,80428557
0,93981.5,11371,6481,394048.9,80832928
0,93896.8,11190,6292,396050.5,81138653
0,95915.1,10886,6401,409145.7,81323666
